Gender,GivenName
male,Тимур
male,Никита
female,Сара
female,Сусанна
male,Исаия
male,Трофим
male,Наум
male,Пантелеймон
female,Лада
female,Ирма
male,Николай
male,Доминик
male,Армен
female,Лидия
female,Эрика
male,Мефодий
female,Снежана
female,Фекла
female,Сусанна
female,Ирина
female,Эдита
female,Татьяна
male,Ростислав
female,Вероника
female,Камилла
male,Эрик
female,Элеонора
female,Акулина
male,Муслим
male,Моисей
female,Евфросинья
female,Гаяне
male,Олег
male,Эраст
female,Ангелина
male,Адам
female,Ксения
male,Владислав
female,Руслана
female,Кора
male,Рафик
male,Исаия
female,Нина
male,Лукас
male,Яков
male,Сидор
female,Лилия
male,Станислав
female,Марина
female,Марина
female,Руслана
male,Митрофан
male,Артем
female,Лолита
female,Жанна
male,Дорофей
male,Даниил
male,Архип
female,Пелагея
male,Закир
female,Оксана
male,Эммануил
female,Руфина
male,Семен
male,Аркадий
female,Руфина
female,Сара
male,Степан
female,Алена
male,Герасим
female,Зинаида
female,Ангелина
male,Исмаил
male,Рашид
female,Ульяна
male,Филипп
female,Злата
male,Сидор
female,Ярослава
male,Макар
female,Зоя
female,Матильда
male,Леопольд
female,Ася
female,Лилия
male,Рамир
male,Ильдар
female,Степанида
female,Любовь
male,Порфирий
male,Мстислав
male,Гордей
male,Фарид
female,Инесса
female,Нонна
male,Борис
female,Зарина
male,Ян
male,Авдей
male,Самуил
female,Гелла
female,Гелла
female,Римма
male,Моисей
male,Эрнест
male,Леопольд
male,Оскар
female,Рената
female,Зарина
male,Леопольд
male,Савва
male,Геннадий
female,Кора
male,Георгий
male,Раис
female,Дарья
female,Ида
male,Митрофан
female,Ребекка
male,Святослав
female,Мария
male,Платон
female,Ангелина
female,Дана
male,Аркадий
female,Ида
male,Ильдар
female,Сусанна
female,Марфа
male,Матвей
male,Вячеслав
male,Иммануил
male,Дорофей
male,Денис
male,Вадим
male,Юлиан
male,Карп
female,Земфира
female,Рената
female,Лайма
male,Искандер
female,Римма
female,Ярослава
male,Эммануил
male,Леопольд
female,Моника
male,Василий
male,Даниил
male,Самуил
female,Зара
female,Степанида
male,Серафим
male,Христофор
male,Фаддей
female,Эрика
female,Анисья
female,Аполлинария
female,Ева
male,Лев
male,Виктор
female,Эмма
female,Пелагея
female,Томила
male,Всеволод
female,Алла
female,Полина
male,Руслан
male,Владлен
female,Маргарита
male,Лазарь
male,Петр
male,Лазарь
female,Есения
female,Ксения
female,Алиса
female,Диана
male,Иммануил
female,Инна
male,Марк
female,Евгения
female,Гузель
male,Афанасий
female,Елизавета
female,Марианна
female,Марианна
male,Ксенофонт
male,Митрофан
male,Исаия
female,Марфа
male,Давид
female,Серафима
female,Кристина
female,Зара
female,Анфиса
male,Ринат
male,Александр
female,Матрена
female,Софья
male,Юрий
male,Никанор
male,Роман
male,Дорофей
female,Фаина
female,Инга
female,Евфросинья
female,Клеопатра
male,Леон
female,Патриция
male,Олег
female,Ядвига
female,Моника
female,Ева
female,Ася
male,Кузьма
male,Иммануил
male,Гордей
female,Гелла
female,Иоланта
female,Зарина
female,София
female,Зара
female,Ядвига
female,Ника
female,Майя
female,Эмма
male,Семен
male,Порфирий
male,Глеб
male,Аким
male,Леонтий
male,Моисей
male,Ираклий
male,Фома
male,Петр
female,Рахиль
female,Илона
female,Камилла
male,Богдан
female,София
female,Юна
male,Ахмет
female,Нателла
female,Дана
male,Авдей
male,Борис
female,Карина
female,Алевтина
male,Прохор
female,Ольга
male,Фаддей
male,Даниил
female,Альбина
female,Регина
female,Мария
male,Антон
male,Никанор
male,Тимофей
male,Аркадий
female,Земфира
male,Николай
male,Роберт
female,Мирослава
male,Кирилл
male,Модест
female,Марианна
female,Елена
female,Клеопатра
male,Оливер
male,Александр
male,Ян
female,Анна
female,Надежда
female,Мария
male,Станислав
male,Кондрат
female,Ольга
male,Илларион
female,Мирра
female,Дина
female,Людмила
male,Виктор
male,Рудольф
female,Ника
male,Лукас
female,Гаяне
female,Зара
male,Анатолий
male,Исаия
male,Чингиз
male,Дмитрий
male,Моисей
female,Клавдия
male,Никон
female,Есения
female,Люция
male,Егор
male,Сидор
male,Модест
female,Изольда
female,Сусанна
male,Модест
female,Камилла
female,Диана
female,Грета
male,Макар
female,Пелагея
female,Руфь
male,Виктор
female,Гульназ
male,Даниил
male,Дмитрий
male,Раис
female,Мстислава
female,Лия
female,Ефимия
female,Маргарита
male,Ринат
female,Сабина
female,Агния
female,Евпраксия
male,Юрий
female,Ника
female,Любовь
female,Антонина
female,Диана
female,Мстислава
male,Влад
female,Любовь
female,Нора
female,Жанна
female,Зарина
male,Оливер
female,Дарина
female,Серафима
male,Семен
male,Федот
male,Евдоким
male,Лазарь
female,Алиса
female,Эвелина
male,Кузьма
male,Феликс
male,Ярополк
male,Платон
female,Анастасия
